datetime,open,high,low,close,volume
2024-02-10 00:00:00,40043.35,41744.44,39284.58,40653.36,40530.1248
2024-02-10 01:00:00,40811.09,41758.92,39099.36,40176.01,20307.8581
2024-02-10 02:00:00,40199.63,41430.23,38553.86,39503.38,33282.2739
2024-02-10 03:00:00,39350.72,39416.78,39260.54,39316.87,27749.733
2024-02-10 04:00:00,39413.2,40054.77,38368.34,38980.35,26621.3538
2024-02-10 05:00:00,38810.15,39191.94,38180.32,38569.88,19552.5595
2024-02-10 06:00:00,38638.65,38762.24,38552.49,38689.43,36828.6382
2024-02-10 07:00:00,38808.9,40350.51,37499.29,39493.3,21031.4918
2024-02-10 08:00:00,39650.46,40310.11,38882.68,39314.82,23336.1145
2024-02-10 09:00:00,39313.38,40856.33,38309.83,39903.07,28426.4121
2024-02-10 10:00:00,39919.6,40787.66,38418.3,39332.03,27063.7059
2024-02-10 11:00:00,39160.13,40549.61,38019.85,39742.51,29024.8259
2024-02-10 12:00:00,39680.03,40250.53,39291.82,39911.84,34332.3543
2024-02-10 13:00:00,39889.99,40298.12,39004.85,39577.38,16499.992
2024-02-10 14:00:00,39571.14,41669.15,38648.84,40316.23,45301.2219
2024-02-10 15:00:00,40181.72,42069.64,39208.13,40863.41,77383.7486
2024-02-10 16:00:00,40942.22,41575.04,40563.44,41214.66,27985.5748
2024-02-10 17:00:00,41060.71,41591.01,40017.9,40667.2,28522.1152
2024-02-10 18:00:00,40603.7,40940.53,40122.76,40397.29,43321.3751
2024-02-10 19:00:00,40358.74,40359.97,40356.32,40357.79,32159.9954
2024-02-10 20:00:00,40454.04,42351.12,39096.19,41223.64,47924.49
2024-02-10 21:00:00,41406.68,43523.63,40357.62,42202.83,61264.5342
2024-02-10 22:00:00,42178.4,43067.24,41565.65,42497.51,33972.6019
2024-02-10 23:00:00,42415.95,42728.5,41989.23,42249.05,12740.7271
2024-02-11 00:00:00,42308.75,42644.48,42033.63,42449.95,15110.7633
2024-02-11 01:00:00,42466.26,42627.21,42255.95,42373.61,20557.4938
2024-02-11 02:00:00,42296.39,42821.67,41953.86,42474.16,17921.5636
2024-02-11 03:00:00,42624.44,42957.47,42084.81,42402.16,27550.4706
2024-02-11 04:00:00,42560.87,43812.19,40766.78,41858.79,44736.0707
2024-02-11 05:00:00,41770.31,43290.37,40984.28,42281.04,28447.1498
2024-02-11 06:00:00,42317.9,43275.15,40510.43,41617.25,44996.1912
2024-02-11 07:00:00,41436.68,43575.67,40467.61,42199.27,31773.2825
2024-02-11 08:00:00,42163.2,42423.77,41993.36,42257.33,14380.7669
2024-02-11 09:00:00,42207.37,42410.52,42038.12,42298.31,27581.7374
2024-02-11 10:00:00,42323.38,42398.96,42187.14,42261.51,24207.7402
2024-02-11 11:00:00,42402.77,42483.01,42267.04,42356.19,22323.8119
2024-02-11 12:00:00,42435.75,42997.05,41386.47,42002.48,28196.7459
2024-02-11 13:00:00,42105.62,42467.77,41846.94,42242.16,26690.0442
2024-02-11 14:00:00,42324.21,43361.12,40610.95,41680.18,58134.0271
2024-02-11 15:00:00,41496.17,42065.63,40805.26,41196.86,32045.4509
2024-02-11 16:00:00,41163.7,42849.76,40192.1,41842.25,58672.6156
2024-02-11 17:00:00,41848.05,42894.64,41279.13,42294.06,58923.9311
2024-02-11 18:00:00,42451.58,43976.61,41651.96,43006.55,59865.4641
2024-02-11 19:00:00,42832.73,43224.78,42666.74,42969.88,44145.1959
2024-02-11 20:00:00,42963.39,43492.66,42337.17,42688.96,30997.8429
2024-02-11 21:00:00,42555.95,44374.58,41295.33,43231.83,52213.3962
2024-02-11 22:00:00,43253.93,44269.95,42558.42,43697.38,34794.4536
2024-02-11 23:00:00,43882.4,43934.5,43792.88,43846.45,36174.8604
2024-02-12 00:00:00,43889.27,45033.94,43071.16,44352.02,19064.575
2024-02-12 01:00:00,44228.88,45689.55,43356.94,44860.14,15306.4461
2024-02-12 02:00:00,44671.1,45635.08,44240.74,45012.06,35403.316
2024-02-12 03:00:00,44806.14,46095.55,42971.05,44103.25,14220.4102
2024-02-12 04:00:00,43994.32,45317.95,41854.28,43231.01,41720.903
2024-02-12 05:00:00,43103.65,44727.61,42079.11,43795.34,21912.8512
2024-02-12 06:00:00,43988.85,45945.87,42939.81,44778.52,31399.2402
2024-02-12 07:00:00,44662.91,44948.91,44454.31,44788.39,12700.6757
2024-02-12 08:00:00,44650.24,45398.8,43625.69,44260.63,28084.9928
2024-02-12 09:00:00,44134.05,44154.54,44122.99,44141.46,24681.4755
2024-02-12 10:00:00,44343.52,45183.52,42926.2,43777.42,17697.5978
2024-02-12 11:00:00,43607.93,45551.23,42518.95,44453.25,22869.1177
2024-02-12 12:00:00,44544.26,44771.52,44395.38,44646.06,14908.4944
2024-02-12 13:00:00,44690.88,45356.6,43832.18,44354.82,23701.5004
2024-02-12 14:00:00,44512.44,45208.24,42920.55,43958.32,50707.8602
2024-02-12 15:00:00,43817.34,46084.19,42694.87,44691.45,52136.6292
2024-02-12 16:00:00,44505.98,45471.33,42809.27,43871.09,38201.8225
2024-02-12 17:00:00,44080.73,45600.54,42184.27,43313.21,63018.1215
2024-02-12 18:00:00,43149.82,44772.25,42319.5,43733.39,59510.786
2024-02-12 19:00:00,43634.1,45005.94,42866.0,44139.37,49283.1385
2024-02-12 20:00:00,44097.19,44136.02,44020.41,44069.91,28064.6754
2024-02-12 21:00:00,44068.71,44590.91,43779.13,44294.99,25898.2315
2024-02-12 22:00:00,44373.88,46473.77,42913.11,45211.79,38870.9302
2024-02-12 23:00:00,45029.29,46403.24,42882.82,44266.52,28899.8015
2024-02-13 00:00:00,44338.27,44362.64,44295.48,44320.98,31456.4026
2024-02-13 01:00:00,44521.57,45809.78,42075.86,43687.41,23078.4373
2024-02-13 02:00:00,43633.38,43719.73,43447.12,43562.97,27867.7342
2024-02-13 03:00:00,43652.74,43672.19,43611.49,43637.86,18741.5791
2024-02-13 04:00:00,43714.24,44483.51,43250.21,43994.15,29405.9387
2024-02-13 05:00:00,43997.09,44302.12,43428.1,43805.94,25000.1576
2024-02-13 06:00:00,44015.24,44401.63,43308.5,43699.18,29746.4171
2024-02-13 07:00:00,43804.96,45390.83,41754.92,42975.99,17585.8521
2024-02-13 08:00:00,42914.69,43356.12,42302.44,42659.38,29514.5344
2024-02-13 09:00:00,42834.45,43909.4,40995.57,42089.99,15595.2561
2024-02-13 10:00:00,42073.54,43696.8,40898.71,42685.06,24404.9592
2024-02-13 11:00:00,42722.62,44799.75,41467.27,43552.74,34880.8654
2024-02-13 12:00:00,43378.55,44128.67,42891.73,43682.4,28198.1883
2024-02-13 13:00:00,43732.56,44102.83,43111.56,43493.49,36845.9122
2024-02-13 14:00:00,43641.53,43793.53,43564.09,43704.09,60258.6626
2024-02-13 15:00:00,43584.29,44547.02,42790.19,44007.74,30925.9449
2024-02-13 16:00:00,43817.31,45179.36,43095.27,44345.19,63239.6155
2024-02-13 17:00:00,44257.32,45628.24,43378.68,44795.71,36256.7733
2024-02-13 18:00:00,44851.69,45003.63,44654.96,44767.78,28996.4491
2024-02-13 19:00:00,44930.16,45257.51,44658.14,45068.26,53329.5845
2024-02-13 20:00:00,45265.28,45424.73,45157.74,45324.52,42765.4659
2024-02-13 21:00:00,45381.97,45482.69,45328.68,45422.4,33480.7866
2024-02-13 22:00:00,45331.68,45502.14,44996.12,45214.52,26764.9583
2024-02-13 23:00:00,45174.93,46764.13,44352.99,45759.87,27561.0467
2024-02-14 00:00:00,45583.03,46367.48,43975.47,45021.3,26727.7989
2024-02-14 01:00:00,44992.55,45582.09,44641.54,45256.96,15564.4709
2024-02-14 02:00:00,45394.33,46068.74,44852.1,45682.44,34370.5637
2024-02-14 03:00:00,45463.12,46945.64,44363.71,46117.04,42555.4688
2024-02-14 04:00:00,46074.15,46508.55,45502.26,45822.47,37931.4632
2024-02-14 05:00:00,45657.77,46924.68,43569.59,44949.03,32752.6506
2024-02-14 06:00:00,45151.15,47022.86,43664.31,45930.56,17637.7221
2024-02-14 07:00:00,46071.42,46596.01,45281.16,45756.82,26186.3245
2024-02-14 08:00:00,45721.53,46593.37,43785.48,45070.96,22477.4596
2024-02-14 09:00:00,45111.29,45137.38,45059.81,45093.89,19525.4563
2024-02-14 10:00:00,45176.29,47607.24,43544.04,46013.53,27911.3234
2024-02-14 11:00:00,46161.4,47906.55,43787.32,45277.09,39107.0142
2024-02-14 12:00:00,45476.69,46458.68,44993.95,45823.56,23965.4972
2024-02-14 13:00:00,46033.65,46500.79,45453.43,45781.12,38507.6866
2024-02-14 14:00:00,45730.06,47614.81,44244.08,46479.65,36166.9421
2024-02-14 15:00:00,46629.64,47304.79,45192.72,46136.23,66895.6319
2024-02-14 16:00:00,46311.3,47558.98,45704.96,46805.43,68393.6952
2024-02-14 17:00:00,47011.61,47094.8,46855.43,46957.24,57544.8649
2024-02-14 18:00:00,47107.62,48793.98,46126.49,47718.89,44840.3498
2024-02-14 19:00:00,47868.45,49035.2,47312.14,48323.75,31987.3778
2024-02-14 20:00:00,48386.65,49687.14,47530.2,48949.9,50989.5831
2024-02-14 21:00:00,48745.4,49821.63,46760.04,48078.22,67622.6282
2024-02-14 22:00:00,48245.03,49260.97,47723.28,48603.5,49290.6271
2024-02-14 23:00:00,48487.18,49527.56,47818.31,48850.77,18504.2514
2024-02-15 00:00:00,48695.37,50862.38,47296.93,49428.51,26327.0481
2024-02-15 01:00:00,49637.65,50426.65,49075.25,49929.73,29177.6258
2024-02-15 02:00:00,50030.22,51038.36,48344.41,49367.33,17034.8799
2024-02-15 03:00:00,49302.13,51325.33,47736.69,50184.13,32414.4359
2024-02-15 04:00:00,50160.9,50960.27,49544.05,50509.24,22751.9016
2024-02-15 05:00:00,50651.74,51337.1,49661.86,50222.13,34853.0346
2024-02-15 06:00:00,50470.83,51233.99,49360.26,50032.68,19464.9537
2024-02-15 07:00:00,49927.71,50733.63,48535.84,49452.0,25559.7229
2024-02-15 08:00:00,49431.31,50696.35,47050.85,48463.09,36012.2144
2024-02-15 09:00:00,48566.48,49695.85,47997.53,48971.43,13358.6686
2024-02-15 10:00:00,48889.58,49888.59,47335.31,48371.04,44231.2499
2024-02-15 11:00:00,48418.56,49493.78,47744.06,48899.34,25633.9796
2024-02-15 12:00:00,48847.85,49345.9,48179.98,48595.6,23230.6781
2024-02-15 13:00:00,48597.42,51025.24,47505.33,49433.93,24150.2882
2024-02-15 14:00:00,49256.86,50189.44,47518.79,48501.93,71719.3994
2024-02-15 15:00:00,48622.13,50633.52,47045.78,49451.11,60008.3924
2024-02-15 16:00:00,49334.29,50040.6,48429.34,48965.29,70570.8461
2024-02-15 17:00:00,48794.53,50672.82,47527.67,49483.58,28861.7689
2024-02-15 18:00:00,49349.91,50640.09,46816.81,48433.7,56200.368
2024-02-15 19:00:00,48640.61,49967.57,46168.24,47747.16,51070.4637
2024-02-15 20:00:00,47912.29,49528.71,47015.91,48615.41,59021.5947
2024-02-15 21:00:00,48454.15,48495.1,48421.76,48471.09,48031.9246
2024-02-15 22:00:00,48699.69,48834.32,48622.0,48750.37,31481.4831
2024-02-15 23:00:00,48836.61,50517.09,47516.12,49593.32,29645.2974
2024-02-16 00:00:00,49638.12,52209.0,48452.82,50534.03,21884.5007
2024-02-16 01:00:00,50614.65,50797.36,50365.79,50521.63,18240.0145
2024-02-16 02:00:00,50600.53,52845.52,48971.28,51513.15,41302.3813
2024-02-16 03:00:00,51548.78,52286.13,49933.0,50953.63,17423.801
2024-02-16 04:00:00,50734.9,53032.3,49341.77,51651.98,25915.2195
2024-02-16 05:00:00,51840.78,53443.89,49855.61,50988.9,30005.7749
2024-02-16 06:00:00,51117.68,51841.11,50615.96,51432.69,27694.6331
2024-02-16 07:00:00,51335.02,52210.47,50677.05,51714.82,32497.9044
2024-02-16 08:00:00,51709.45,53767.1,50393.75,52506.63,29197.099
2024-02-16 09:00:00,52669.92,53281.01,52300.29,52909.82,14394.4807
2024-02-16 10:00:00,52890.52,53910.92,51534.61,52307.1,28062.5408
2024-02-16 11:00:00,52320.01,52998.88,51038.47,51881.99,20602.4369
2024-02-16 12:00:00,51688.88,54082.35,50340.65,52521.91,17575.0299
2024-02-16 13:00:00,52299.5,53523.42,49882.37,51347.84,20570.395
2024-02-16 14:00:00,51383.0,52094.61,50234.7,50876.12,42881.8251
2024-02-16 15:00:00,50958.32,51837.35,49315.99,50305.15,36445.4165
2024-02-16 16:00:00,50203.36,50652.38,49899.3,50378.48,46420.6567
2024-02-16 17:00:00,50613.61,52380.16,49600.12,51365.41,61967.9032
2024-02-16 18:00:00,51556.29,52877.57,49766.43,50744.45,31817.3306
2024-02-16 19:00:00,50732.84,51859.68,49965.02,51122.07,50752.9981
2024-02-16 20:00:00,51182.65,53597.23,49495.32,52152.91,58167.4374
2024-02-16 21:00:00,52049.99,52995.33,50262.87,51269.43,34969.9856
2024-02-16 22:00:00,51453.49,52482.16,49825.84,50855.05,47998.341
2024-02-16 23:00:00,51002.54,51911.01,49381.51,50371.97,19554.4746
2024-02-17 00:00:00,50203.78,51433.69,48129.99,49505.79,31440.8686
2024-02-17 01:00:00,49547.98,50527.94,47850.9,48956.06,12623.0579
2024-02-17 02:00:00,49019.9,50266.54,48234.84,49437.74,32209.5092
2024-02-17 03:00:00,49464.59,50122.8,48392.87,49050.62,29232.4798
2024-02-17 04:00:00,49138.26,50750.63,48035.61,49760.72,26241.2286
2024-02-17 05:00:00,49669.09,51329.17,47471.85,48801.88,27226.7434
2024-02-17 06:00:00,49016.1,49544.28,48350.13,48715.66,17540.2465
2024-02-17 07:00:00,48639.59,49356.66,47113.86,48118.37,24142.6303
2024-02-17 08:00:00,48283.16,48981.87,47848.24,48586.3,36650.9487
2024-02-17 09:00:00,48748.13,49689.1,48128.13,49085.68,37193.3338
2024-02-17 10:00:00,49145.49,49915.0,47976.44,48717.84,15284.5593
2024-02-17 11:00:00,48769.36,49962.71,46437.6,47990.81,19664.9419
2024-02-17 12:00:00,47773.44,49527.35,45484.61,46852.61,24145.1073
2024-02-17 13:00:00,47037.42,48138.99,44796.75,46156.83,24689.6948
2024-02-17 14:00:00,46029.48,46685.95,44921.8,45583.59,33885.4514
2024-02-17 15:00:00,45477.6,46589.39,43819.98,44843.06,59952.7615
2024-02-17 16:00:00,45034.37,45209.73,44712.58,44922.38,27404.5762
2024-02-17 17:00:00,44972.05,46473.38,44028.54,45479.62,27369.6366
2024-02-17 18:00:00,45538.71,47517.27,44643.17,46214.27,41185.3204
2024-02-17 19:00:00,46217.0,47196.96,45478.54,46646.91,37198.2467
2024-02-17 20:00:00,46809.52,46984.25,46488.55,46695.51,38836.4675
2024-02-17 21:00:00,46621.41,46642.66,46607.38,46630.78,50674.0861
2024-02-17 22:00:00,46707.72,47881.16,45056.14,46056.82,42370.6002
2024-02-17 23:00:00,46016.94,46278.52,45535.85,45850.01,28199.6643
2024-02-18 00:00:00,45634.41,46415.89,43793.86,44987.46,28711.8138
2024-02-18 01:00:00,44904.15,46922.38,43822.79,45769.8,37085.8788
2024-02-18 02:00:00,45834.55,47492.18,44576.12,46572.51,35005.1017
2024-02-18 03:00:00,46581.72,47160.87,45537.03,46201.1,24033.1487
2024-02-18 04:00:00,46313.23,47985.87,45233.81,47071.34,34504.0899
2024-02-18 05:00:00,47165.62,47304.11,46898.06,47064.1,32246.8071
2024-02-18 06:00:00,47157.04,49223.04,46042.88,47888.3,18618.0354
2024-02-18 07:00:00,47666.56,48228.3,46785.49,47351.0,22340.5627
2024-02-18 08:00:00,47248.69,48511.85,45234.72,46479.14,27339.514
2024-02-18 09:00:00,46259.71,47727.26,45495.16,46808.53,36256.6227
2024-02-18 10:00:00,47036.47,47951.14,45205.31,46303.53,27923.4346
2024-02-18 11:00:00,46094.11,46734.24,45693.76,46372.45,29217.5078
2024-02-18 12:00:00,46596.41,48298.99,45655.82,47165.6,37416.0028
2024-02-18 13:00:00,47181.3,47628.56,46923.86,47361.63,33699.1113
2024-02-18 14:00:00,47443.3,48507.33,46874.57,47850.08,41923.1031
2024-02-18 15:00:00,48004.56,48345.11,47266.84,47738.17,51346.1596
2024-02-18 16:00:00,47529.17,49435.55,46379.19,48267.79,45602.8316
2024-02-18 17:00:00,48310.38,48402.48,48258.73,48346.99,43076.6106
2024-02-18 18:00:00,48318.02,50477.04,46669.69,49151.09,58018.1993
2024-02-18 19:00:00,48967.82,49920.51,48238.41,49381.4,54551.3301
2024-02-18 20:00:00,49239.5,49333.81,49084.41,49187.02,44705.4439
2024-02-18 21:00:00,49236.99,49470.36,48758.74,49057.02,25830.8798
2024-02-18 22:00:00,48993.97,51344.44,47465.15,49956.25,57938.183
2024-02-18 23:00:00,50001.02,51730.09,47372.99,49098.31,25295.9648
2024-02-19 00:00:00,49092.81,50189.63,46944.77,48351.17,26517.1127
2024-02-19 01:00:00,48382.97,50571.51,47158.83,49157.65,34205.5295
2024-02-19 02:00:00,49286.42,49310.54,49271.77,49295.81,27226.9605
2024-02-19 03:00:00,49209.65,50821.69,48308.08,49799.79,19761.701
2024-02-19 04:00:00,49820.21,52478.5,48187.34,50733.07,37426.5926
2024-02-19 05:00:00,50838.19,51253.53,50579.66,50984.6,20552.7618
2024-02-19 06:00:00,51014.86,52078.67,49344.43,50387.23,17764.7373
2024-02-19 07:00:00,50230.73,50323.82,50119.24,50182.17,26894.8151
2024-02-19 08:00:00,49940.78,51313.42,48930.02,50513.62,33666.401
2024-02-19 09:00:00,50668.66,51214.72,50400.98,50885.22,23923.2509
2024-02-19 10:00:00,50853.17,51179.8,50428.57,50680.14,15774.2278
2024-02-19 11:00:00,50477.08,51358.31,48866.05,49807.06,16232.9588
2024-02-19 12:00:00,49760.88,50874.7,48140.93,49102.42,12834.9509
2024-02-19 13:00:00,49048.38,49588.66,48180.05,48695.31,26878.4003
2024-02-19 14:00:00,48510.74,49550.62,46970.39,47933.58,52190.6576
2024-02-19 15:00:00,47878.48,48798.84,45982.58,47141.31,46521.6537
2024-02-19 16:00:00,47097.7,48055.23,45886.15,46596.09,69678.6081
2024-02-19 17:00:00,46477.88,46765.53,46331.05,46579.59,36453.6153
2024-02-19 18:00:00,46642.84,47735.17,45260.43,46089.58,73414.6102
2024-02-19 19:00:00,46106.88,46378.17,45746.69,45966.26,26813.145
2024-02-19 20:00:00,46117.66,46886.52,45262.19,45728.89,63564.7615
2024-02-19 21:00:00,45773.64,47330.17,44853.0,46395.23,56283.552
2024-02-19 22:00:00,46400.02,47911.17,44164.14,45556.44,42157.8311
2024-02-19 23:00:00,45384.68,46460.92,43799.25,44730.51,27187.8625
2024-02-20 00:00:00,44935.12,45505.22,44127.12,44608.53,23353.8156
2024-02-20 01:00:00,44587.44,45487.56,43466.69,44134.3,26648.5116
2024-02-20 02:00:00,43920.63,44836.42,43515.64,44257.67,30394.0416
2024-02-20 03:00:00,44334.11,44629.19,43908.68,44180.11,30331.765
2024-02-20 04:00:00,44307.04,44904.76,43983.41,44571.28,34729.301
2024-02-20 05:00:00,44648.05,45133.81,43896.67,44385.51,18502.2361
2024-02-20 06:00:00,44504.45,45278.46,43953.72,44855.2,33555.5331
2024-02-20 07:00:00,44730.29,44763.232189523726,39500.23120336898,41895.8201069917,57615.15508081056
2024-02-20 08:00:00,43920.85,43379.81144994474,40331.88831206746,41613.13771782164,64054.033839842945
2024-02-20 09:00:00,43479.53,44247.51774945536,39791.25129533072,42193.74391007059,86428.62586785931
2024-02-20 10:00:00,44137.14,45871.25,43095.34,44790.22,30782.3443
2024-02-20 11:00:00,44819.65,45686.82,44410.18,45146.63,13805.416
2024-02-20 12:00:00,45038.11,45338.13,44834.29,45164.04,25073.1982
2024-02-20 13:00:00,45244.42,47696.72,43796.44,46134.74,23526.81
2024-02-20 14:00:00,46113.48,48304.61,44534.86,46921.19,37115.4804
2024-02-20 15:00:00,46889.54,49136.07,45269.91,47818.15,48994.2157
2024-02-20 16:00:00,47942.01,49693.45,46895.15,48678.02,46548.9781
2024-02-20 17:00:00,48437.14,49185.9,46864.75,47845.45,32519.0851
2024-02-20 18:00:00,48074.2,48258.71,47722.62,47927.71,31199.2983
2024-02-20 19:00:00,47988.1,49214.24,45784.68,47214.0,56537.3741
2024-02-20 20:00:00,47135.77,47741.07,46010.74,46665.18,36644.1381
2024-02-20 21:00:00,46587.52,48207.0,45589.7,47135.6,57616.6223
2024-02-20 22:00:00,47194.68,47532.71,47008.64,47343.7,26773.8425
2024-02-20 23:00:00,47508.31,48584.56,45082.02,46681.72,23808.6635
2024-02-21 00:00:00,46740.63,48154.84,44591.44,45928.82,21847.8054
2024-02-21 01:00:00,45743.19,46843.42,44968.83,46204.21,21889.8425
2024-02-21 02:00:00,46150.58,47732.88,45226.79,46695.46,28477.9312
2024-02-21 03:00:00,46827.58,46953.38,46625.09,46741.56,17325.1621
2024-02-21 04:00:00,46539.42,47808.17,45645.83,47078.19,25638.8795
2024-02-21 05:00:00,47041.0,48121.19,46451.59,47463.66,24624.2409
2024-02-21 06:00:00,47374.27,47613.49,47033.46,47252.7,24872.7923
2024-02-21 07:00:00,47382.88,48349.83,45729.36,46714.61,17975.935
2024-02-21 08:00:00,46754.99,47503.89,46219.56,47088.45,38357.9549
2024-02-21 09:00:00,47051.75,47831.56,45373.92,46478.48,29995.0269
2024-02-21 10:00:00,46556.5,47639.45,45947.17,46919.23,23056.0095
2024-02-21 11:00:00,47136.5,47691.42,46845.39,47355.4,27588.8771
2024-02-21 12:00:00,47138.6,47775.06,45880.25,46609.53,22066.7526
2024-02-21 13:00:00,46487.89,47779.99,45848.74,46924.1,26165.0897
2024-02-21 14:00:00,46775.93,49058.45,45621.97,47692.51,29060.4478
2024-02-21 15:00:00,47592.63,48563.34,45956.46,47010.86,26993.0035
2024-02-21 16:00:00,46868.8,48034.58,45173.53,46257.91,43786.7303
2024-02-21 17:00:00,46109.21,47763.37,43524.66,45226.67,33779.7693
2024-02-21 18:00:00,45171.91,46360.52,44159.81,45691.23,38116.1337
2024-02-21 19:00:00,45832.64,46703.74,45248.05,46127.63,72206.0365
2024-02-21 20:00:00,46302.17,47361.13,43936.14,45497.21,57880.4092
2024-02-21 21:00:00,45441.79,45825.7,44760.31,45213.23,31819.744
2024-02-21 22:00:00,45265.69,46182.34,43671.69,44702.77,36996.34
2024-02-21 23:00:00,44834.92,46761.49,43514.49,45503.59,30250.5057
2024-02-22 00:00:00,45313.12,45405.14,45193.39,45259.95,27394.3526
2024-02-22 01:00:00,45325.61,45368.76,45299.52,45342.21,19082.4943
2024-02-22 02:00:00,45430.4,46447.67,44876.02,45822.29,29020.0756
2024-02-22 03:00:00,45860.77,47030.14,43852.57,45010.71,34340.8803
2024-02-22 04:00:00,44923.39,46779.33,43562.46,45621.87,25335.4774
2024-02-22 05:00:00,45455.04,46631.58,43578.42,44698.72,29021.8186
2024-02-22 06:00:00,44752.86,44961.08,44418.56,44620.58,27480.1248
2024-02-22 07:00:00,44568.09,45360.43,43016.43,43996.85,18548.754
2024-02-22 08:00:00,44147.58,44208.91,44106.28,44170.17,25250.952
2024-02-22 09:00:00,43980.83,45085.72,42066.05,43168.56,21770.3018
2024-02-22 10:00:00,43304.78,44074.03,42743.8,43622.71,45001.9006
2024-02-22 11:00:00,43732.81,44961.97,43226.52,44152.33,25559.8527
2024-02-22 12:00:00,44277.34,44537.07,43823.51,44106.98,27319.6241
2024-02-22 13:00:00,44112.56,45181.39,43413.03,44573.38,23188.7623
2024-02-22 14:00:00,44561.99,44641.78,44511.04,44590.19,51292.1341
2024-02-22 15:00:00,44720.36,45171.85,43778.72,44385.98,49947.6842
2024-02-22 16:00:00,44363.77,44623.04,44191.4,44467.49,35446.0301
2024-02-22 17:00:00,44249.46,45824.84,43440.81,44798.86,48442.3231
2024-02-22 18:00:00,44755.57,46067.54,44026.84,45254.4,32532.2399
2024-02-22 19:00:00,45445.44,46680.64,43894.16,44815.91,56602.4345
2024-02-22 20:00:00,44864.24,46829.32,43966.45,45522.75,46233.1277
2024-02-22 21:00:00,45380.87,46557.04,43561.34,44670.46,58840.2477
2024-02-22 22:00:00,44493.7,44703.27,44328.81,44587.87,40306.1019
2024-02-22 23:00:00,44395.92,46391.45,43255.99,45218.12,24557.7582
2024-02-23 00:00:00,45018.01,45096.01,44955.01,45051.38,18209.0052
2024-02-23 01:00:00,44876.01,45045.01,44793.89,44941.45,39195.6754
2024-02-23 02:00:00,44775.14,45589.96,43316.17,44248.0,27430.2292
2024-02-23 03:00:00,44442.32,44847.01,44170.46,44597.85,14937.5915
2024-02-23 04:00:00,44438.5,45616.12,42232.63,43663.44,34617.1382
2024-02-23 05:00:00,43829.03,43944.91,43634.39,43759.26,24051.5644
2024-02-23 06:00:00,43740.14,44710.72,43236.17,44090.62,32536.3304
2024-02-23 07:00:00,43947.38,44794.08,42718.51,43506.39,30711.6411
2024-02-23 08:00:00,43368.67,43668.01,43135.78,43487.7,23088.1757
2024-02-23 09:00:00,43389.32,43930.28,42959.61,43611.62,32307.9957
2024-02-23 10:00:00,43488.31,43510.9,43458.38,43476.98,25837.314
2024-02-23 11:00:00,43305.34,44441.51,42584.74,43767.05,21151.1643
2024-02-23 12:00:00,43750.49,45061.77,41659.28,43003.58,28418.2381
2024-02-23 13:00:00,43156.58,43372.15,42747.8,42978.21,29983.3301
2024-02-23 14:00:00,43085.09,43118.04,43015.78,43058.82,39434.7298
2024-02-23 15:00:00,42903.92,44483.93,42168.99,43453.82,26866.2637
2024-02-23 16:00:00,43364.37,43515.4,43288.51,43424.48,56432.0079
2024-02-23 17:00:00,43274.01,43611.37,42726.82,43028.37,48433.443
2024-02-23 18:00:00,43113.03,44766.43,42119.08,43693.33,64838.0586
2024-02-23 19:00:00,43645.54,44061.13,42908.1,43310.91,61748.024
2024-02-23 20:00:00,43496.64,43799.98,43000.87,43278.53,49085.5637
2024-02-23 21:00:00,43208.04,44131.25,41943.62,42675.98,69608.425
2024-02-23 22:00:00,42817.0,43575.59,41376.47,42248.19,32327.3189
2024-02-23 23:00:00,42274.41,42991.35,40891.98,41749.44,28874.8262
2024-02-24 00:00:00,41629.94,41949.71,41027.69,41391.12,20171.4668
2024-02-24 01:00:00,41374.06,42704.26,39420.51,40655.83,19269.3991
2024-02-24 02:00:00,40541.41,41081.81,39580.23,40219.57,17801.9485
2024-02-24 03:00:00,40416.86,41741.07,39302.25,40983.45,36652.3634
2024-02-24 04:00:00,41063.91,41934.08,40551.08,41356.12,23590.6666
2024-02-24 05:00:00,41514.91,42083.58,40733.3,41212.63,23381.6419
2024-02-24 06:00:00,41247.68,41580.03,40784.62,41053.6,33446.8467
2024-02-24 07:00:00,40943.83,41499.74,40668.08,41134.38,33591.7674
2024-02-24 08:00:00,41183.65,42270.81,39416.71,40458.69,17012.7797
2024-02-24 09:00:00,40271.73,42098.6,38937.15,40953.79,30104.8125
2024-02-24 10:00:00,40862.92,41522.11,40483.45,41097.64,37413.7206
2024-02-24 11:00:00,41010.7,42477.72,39084.67,40229.35,22908.9909
2024-02-24 12:00:00,40392.94,41032.43,39926.41,40659.54,31456.1675
2024-02-24 13:00:00,40611.35,41061.58,39972.52,40321.61,25510.6543
2024-02-24 14:00:00,40197.61,40697.38,39903.05,40413.66,31866.6789
2024-02-24 15:00:00,40547.52,42220.71,39663.3,41247.88,57280.2529
2024-02-24 16:00:00,41339.32,41904.99,40327.38,40917.53,39344.4282
2024-02-24 17:00:00,40973.02,41655.4,40126.5,40599.11,63878.4379
2024-02-24 18:00:00,40464.23,40616.45,40199.69,40369.34,59041.1793
2024-02-24 19:00:00,40487.85,41658.35,38245.64,39710.18,70535.5519
2024-02-24 20:00:00,39747.98,40731.3,38419.9,39195.96,47735.8315
2024-02-24 21:00:00,39147.02,39521.83,38929.64,39313.05,40095.5196
